term,estimate,std_error,t_statistic,p_value,conf_low,conf_high,ring,weighting,specification,outcome,estimator,sale_year
sale_year::2016:treated,-0.0760801114585416,0.0842067207836355,-0.903492153007896,0.369818959561801,-0.244461856352583,0.0923016334354995,annulus_025_05,equal_transaction,site_unadjusted,log,event,2016
sale_year::2017:treated,-0.0431295813944101,0.102083674448988,-0.422492446781609,0.674151169900507,-0.247258504465552,0.160999341676732,annulus_025_05,equal_transaction,site_unadjusted,log,event,2017
sale_year::2018:treated,-0.0997440368183055,0.121088536079495,-0.823728158318994,0.413303090541693,-0.341875529435374,0.142387455798763,annulus_025_05,equal_transaction,site_unadjusted,log,event,2018
treated_post,55052.9359986357,32113.3337115169,1.7143326349482,0.0916294393370267,-9183.29548212868,119289.1674794,annulus_025_05,equal_transaction,site_hedonics,dollars,did,
sale_year::2008:treated,-17614.1576223974,26246.2247114608,-0.671112048153193,0.504682569770551,-70096.7275725115,34868.4123277166,annulus_025_05,equal_transaction,site_hedonics,dollars,event,2008
sale_year::2009:treated,14859.9374914127,18014.2125649361,0.824900751994948,0.41264214187331,-21161.7068185458,50881.5818013712,annulus_025_05,equal_transaction,site_hedonics,dollars,event,2009
sale_year::2010:treated,-8426.68427005317,18870.2339077481,-0.44655960870698,0.656774416571554,-46160.0490463575,29306.6805062511,annulus_025_05,equal_transaction,site_hedonics,dollars,event,2010
sale_year::2011:treated,-9330.46480799065,22466.4878104159,-0.415305894126667,0.679375213369988,-54254.9837056997,35594.0540897184,annulus_025_05,equal_transaction,site_hedonics,dollars,event,2011
sale_year::2013:treated,35365.8880092875,19725.082096649,1.79293996526867,0.0779406227389191,-4076.85136713329,74808.6273857082,annulus_025_05,equal_transaction,site_hedonics,dollars,event,2013
sale_year::2014:treated,54438.4525356827,31195.7215324912,1.74506149758337,0.0860101049833116,-7941.24799162107,116818.153062986,annulus_025_05,equal_transaction,site_hedonics,dollars,event,2014
sale_year::2015:treated,43298.6325344956,31135.1682010063,1.39066640831882,0.169379342613442,-18959.984123021,105557.249192012,annulus_025_05,equal_transaction,site_hedonics,dollars,event,2015
sale_year::2016:treated,67856.4123183183,43106.2995004304,1.57416463729717,0.120622134842617,-18339.960824598,154052.785461235,annulus_025_05,equal_transaction,site_hedonics,dollars,event,2016
sale_year::2017:treated,42193.635651683,35505.8714977206,1.18835656954348,0.239299055823541,-28804.7424009588,113192.013704325,annulus_025_05,equal_transaction,site_hedonics,dollars,event,2017
sale_year::2018:treated,46291.9115495556,35808.0845167489,1.2927782140344,0.200962994637289,-25310.7787836276,117894.601882739,annulus_025_05,equal_transaction,site_hedonics,dollars,event,2018
treated_post,0.126639689313824,0.0679436954946703,1.86389168843131,0.0672318658730511,-0.00926793680376514,0.262547315431413,annulus_025_05,equal_transaction,site_hedonics,log,did,
sale_year::2008:treated,-0.165704458347848,0.146499010529304,-1.1310960923842,0.262442050780444,-0.458647334980665,0.12723841828497,annulus_025_05,equal_transaction,site_hedonics,log,event,2008
sale_year::2009:treated,-0.118304295814323,0.0754281709889349,-1.56843649081294,0.121952564343205,-0.269132245496828,0.0325236538681821,annulus_025_05,equal_transaction,site_hedonics,log,event,2009
sale_year::2010:treated,-0.165973153222873,0.0724782833923251,-2.28997080855874,0.0254953836222638,-0.310902438094113,-0.0210438683516322,annulus_025_05,equal_transaction,site_hedonics,log,event,2010
sale_year::2011:treated,-0.162332463433668,0.095075670020612,-1.70740278136851,0.0928327753196034,-0.35244801556608,0.027783088698744,annulus_025_05,equal_transaction,site_hedonics,log,event,2011
sale_year::2013:treated,0.0306587519493085,0.0687598848881236,0.445881373989966,0.65726157053822,-0.106835135574521,0.168152639473137,annulus_025_05,equal_transaction,site_hedonics,log,event,2013
sale_year::2014:treated,0.10008968124975,0.107477012029864,0.931265945706967,0.355387186534614,-0.114823886849951,0.315003249349451,annulus_025_05,equal_transaction,site_hedonics,log,event,2014
sale_year::2015:treated,0.028758450910491,0.0772157954029669,0.372442591058073,0.710854240743761,-0.125644074711425,0.183160976532407,annulus_025_05,equal_transaction,site_hedonics,log,event,2015
sale_year::2016:treated,-0.0417247286247186,0.0766877594186864,-0.544085900292343,0.58836565575083,-0.195071381038742,0.111621923789304,annulus_025_05,equal_transaction,site_hedonics,log,event,2016
sale_year::2017:treated,-0.00770120899519822,0.0956832247911144,-0.0804865117371482,0.936113809838627,-0.199031641975883,0.183629223985487,annulus_025_05,equal_transaction,site_hedonics,log,event,2017
sale_year::2018:treated,-0.0294809787397028,0.109174657043732,-0.270035002059989,0.788044800503817,-0.247789197848083,0.188827240368678,annulus_025_05,equal_transaction,site_hedonics,log,event,2018
treated_post,73730.7970853804,32147.0408126516,2.29354849533657,0.0253345865174808,9427.14136362984,138034.452807131,annulus_025_05,equal_transaction,group_hedonics,dollars,did,
sale_year::2008:treated,-29860.3876139477,35465.1986034386,-0.841963073373357,0.40309753330059,-100777.435187913,41056.6599600178,annulus_025_05,equal_transaction,group_hedonics,dollars,event,2008
sale_year::2009:treated,-8876.92489986838,26468.386981533,-0.335378385772499,0.738490371333994,-61803.7357649148,44049.885965178,annulus_025_05,equal_transaction,group_hedonics,dollars,event,2009
sale_year::2010:treated,-18988.0059104688,32998.5727286649,-0.575419005743071,0.567124602731541,-84972.7302098778,46996.7183889403,annulus_025_05,equal_transaction,group_hedonics,dollars,event,2010
sale_year::2011:treated,-55682.3723603577,38710.1739893068,-1.43844283354912,0.155419595605624,-133088.149248633,21723.4045279177,annulus_025_05,equal_transaction,group_hedonics,dollars,event,2011
sale_year::2013:treated,44468.4534125194,30657.3681768509,1.45049807132816,0.15204256151491,-16834.7430477849,105771.649872824,annulus_025_05,equal_transaction,group_hedonics,dollars,event,2013
sale_year::2014:treated,71509.1800599119,39376.370891854,1.81604293235427,0.0742786945542293,-7228.73986694752,150247.099986771,annulus_025_05,equal_transaction,group_hedonics,dollars,event,2014
sale_year::2015:treated,29041.0443690864,34195.1128701145,0.849274704236096,0.399049250448445,-39336.3098175585,97418.3985557313,annulus_025_05,equal_transaction,group_hedonics,dollars,event,2015
sale_year::2016:treated,76259.4293593812,48871.3286140079,1.56041244472169,0.123835981038397,-21464.8319672269,173983.690685989,annulus_025_05,equal_transaction,group_hedonics,dollars,event,2016
sale_year::2017:treated,52887.423641117,37391.2325431947,1.41443381359576,0.162318728107284,-21880.9668242855,127655.814106519,annulus_025_05,equal_transaction,group_hedonics,dollars,event,2017
sale_year::2018:treated,37531.4040446595,38836.7401385837,0.966389143649382,0.337665380295225,-40127.4575007721,115190.265590091,annulus_025_05,equal_transaction,group_hedonics,dollars,event,2018
treated_post,0.153971139468326,0.0765240146571898,2.01206301261221,0.0487095623478187,0.000900319617761852,0.30704195931889,annulus_025_05,equal_transaction,group_hedonics,log,did,
sale_year::2008:treated,-0.25481729583608,0.171753475054985,-1.48362235904981,0.143057983533996,-0.598259595360867,0.0886250036887075,annulus_025_05,equal_transaction,group_hedonics,log,event,2008
sale_year::2009:treated,-0.248504990268524,0.123901758396176,-2.0056615296284,0.049333544081832,-0.496261868579863,-0.000748111957184911,annulus_025_05,equal_transaction,group_hedonics,log,event,2009
sale_year::2010:treated,-0.227580274779715,0.112443110468024,-2.0239592611095,0.0473603246282479,-0.452424170441767,-0.00273637911766347,annulus_025_05,equal_transaction,group_hedonics,log,event,2010
sale_year::2011:treated,-0.36190705098859,0.150248956175633,-2.40871590858535,0.019044430972995,-0.662348407378257,-0.0614656945989233,annulus_025_05,equal_transaction,group_hedonics,log,event,2011
sale_year::2013:treated,0.0455775740478885,0.123144576779152,0.370114342344344,0.712579283643693,-0.200665226043925,0.291820374139702,annulus_025_05,equal_transaction,group_hedonics,log,event,2013
sale_year::2014:treated,0.0676464726360511,0.146244295883637,0.462558024757941,0.645327004704921,-0.224787070583848,0.36008001585595,annulus_025_05,equal_transaction,group_hedonics,log,event,2014
sale_year::2015:treated,-0.0453759680102031,0.0915557439192763,-0.495610281428225,0.621950252421771,-0.228452992892945,0.137701056872539,annulus_025_05,equal_transaction,group_hedonics,log,event,2015
sale_year::2016:treated,-0.104148066852692,0.107939377553243,-0.96487555527471,0.33841687813533,-0.319986191957829,0.111690058252446,annulus_025_05,equal_transaction,group_hedonics,log,event,2016
sale_year::2017:treated,-0.0254650324086387,0.123032943775235,-0.206977347913906,0.836716917974143,-0.271484608512954,0.220554543695677,annulus_025_05,equal_transaction,group_hedonics,log,event,2017
sale_year::2018:treated,-0.15343097798682,0.152739408567223,-1.00452777332375,0.319092520874156,-0.458852301716018,0.151990345742378,annulus_025_05,equal_transaction,group_hedonics,log,event,2018
treated_post,12482.0629490302,33193.2343053791,0.376042383643449,0.708211766913497,-53914.2913376285,78878.417235689,annulus_025_05,equal_site_year,site_unadjusted,dollars,did,
sale_year::2008:treated,-32289.347325893,54042.5359330803,-0.597480239748117,0.552398383490741,-140354.076770617,75775.3821188309,annulus_025_05,equal_site_year,site_unadjusted,dollars,event,2008
sale_year::2009:treated,-42017.0805684099,32070.1283032165,-1.31016253415474,0.195053110459028,-106145.265497335,22111.1043605155,annulus_025_05,equal_site_year,site_unadjusted,dollars,event,2009
sale_year::2010:treated,-66160.952325107,46352.6067491243,-1.4273404877355,0.158581041454728,-158848.718006651,26526.8133564375,annulus_025_05,equal_site_year,site_unadjusted,dollars,event,2010
sale_year::2011:treated,3282.49030383188,42573.2824394281,0.0771021193515465,0.938794647686105,-81848.0493526994,88413.0299603631,annulus_025_05,equal_site_year,site_unadjusted,dollars,event,2011
sale_year::2013:treated,4585.70738945658,41543.3121880239,0.110383769322527,0.91246739529719,-78485.2794605238,87656.6942394369,annulus_025_05,equal_site_year,site_unadjusted,dollars,event,2013
sale_year::2014:treated,-24957.2899371955,43900.6376987629,-0.568494929582739,0.571785971608629,-112742.04047596,62827.4606015687,annulus_025_05,equal_site_year,site_unadjusted,dollars,event,2014
sale_year::2015:treated,3317.79354963871,36646.7857845345,0.0905343668922493,0.92815921528811,-69961.9836193738,76597.5707186512,annulus_025_05,equal_site_year,site_unadjusted,dollars,event,2015
sale_year::2016:treated,-11357.5124664981,46106.9146155843,-0.246329917349517,0.806253891140142,-103553.986363168,80838.9614301721,annulus_025_05,equal_site_year,site_unadjusted,dollars,event,2016
sale_year::2017:treated,-36364.2328434914,48314.4832419442,-0.752656975784889,0.454550907127065,-132975.013030926,60246.5473439429,annulus_025_05,equal_site_year,site_unadjusted,dollars,event,2017
sale_year::2018:treated,2206.22957596311,51631.9754558904,0.04272990828809,0.966056400179322,-101038.286285515,105450.745437441,annulus_025_05,equal_site_year,site_unadjusted,dollars,event,2018
treated_post,0.109258607542602,0.0897455663726654,1.2174262413021,0.228208604187184,-0.0702592534080766,0.288776468493281,annulus_025_05,equal_site_year,site_unadjusted,log,did,
sale_year::2008:treated,-0.170291291507088,0.153936424208855,-1.10624429781507,0.272964535157289,-0.4781061959449,0.137523612930725,annulus_025_05,equal_site_year,site_unadjusted,log,event,2008
sale_year::2009:treated,-0.257875290247969,0.151936277795066,-1.69725949582492,0.0947447250881135,-0.561690654743326,0.0459400742473877,annulus_025_05,equal_site_year,site_unadjusted,log,event,2009
sale_year::2010:treated,-0.445022649882246,0.146324952730189,-3.04133123967469,0.0034692217161678,-0.737617476434801,-0.152427823329691,annulus_025_05,equal_site_year,site_unadjusted,log,event,2010
sale_year::2011:treated,-0.217363095213824,0.152443382432252,-1.42586114100705,0.159006032833686,-0.522192478101759,0.08746628767411,annulus_025_05,equal_site_year,site_unadjusted,log,event,2011
sale_year::2013:treated,-0.04446810774435,0.127426855525365,-0.348969670176775,0.728313799957228,-0.299273853414612,0.210337637925912,annulus_025_05,equal_site_year,site_unadjusted,log,event,2013
sale_year::2014:treated,0.0627387554499329,0.158065376099715,0.396916497452007,0.69281434844374,-0.253332498570152,0.378810009470017,annulus_025_05,equal_site_year,site_unadjusted,log,event,2014
sale_year::2015:treated,-0.00996806376054823,0.156183730441219,-0.0638226768715823,0.949320108216488,-0.322276734743302,0.302340607222205,annulus_025_05,equal_site_year,site_unadjusted,log,event,2015
sale_year::2016:treated,-0.288597499243763,0.143731862978802,-2.00788811376032,0.0490897129447555,-0.576007122371436,-0.00118787611609067,annulus_025_05,equal_site_year,site_unadjusted,log,event,2016
sale_year::2017:treated,-0.145258764297783,0.170873315770159,-0.850096246117036,0.398595953615355,-0.48694107655808,0.196423547962514,annulus_025_05,equal_site_year,site_unadjusted,log,event,2017
sale_year::2018:treated,-0.149350436881682,0.14301481965222,-1.04430042456347,0.300467293160648,-0.435326243262058,0.136625369498695,annulus_025_05,equal_site_year,site_unadjusted,log,event,2018
treated_post,24579.1274894865,27438.339740392,0.895794997876768,0.373942172299571,-30305.723732907,79463.97871188,annulus_025_05,equal_site_year,site_hedonics,dollars,did,
sale_year::2008:treated,-21195.5737045084,35863.1088520128,-0.591013283091847,0.556695195344147,-92908.291996234,50517.1445872172,annulus_025_05,equal_site_year,site_hedonics,dollars,event,2008
sale_year::2009:treated,-21060.6351490109,26702.9091849757,-0.788701897726583,0.433340885078348,-74456.4021432663,32335.1318452444,annulus_025_05,equal_site_year,site_hedonics,dollars,event,2009
sale_year::2010:treated,-36923.3752441837,28181.158271597,-1.31021496307332,0.195035486661108,-93275.0839765442,19428.3334881768,annulus_025_05,equal_site_year,site_hedonics,dollars,event,2010
sale_year::2011:treated,7171.89671353146,26204.969357898,0.273684605983708,0.785251589991105,-45228.1780585911,59571.971485654,annulus_025_05,equal_site_year,site_hedonics,dollars,event,2011
sale_year::2013:treated,25072.3442906317,28471.6306247678,0.880607950456515,0.381986468970997,-31860.1998099182,82004.8883911816,annulus_025_05,equal_site_year,site_hedonics,dollars,event,2013
sale_year::2014:treated,10262.9633847125,35082.887230569,0.292534742573011,0.770870544114024,-59889.6053512511,80415.5321206761,annulus_025_05,equal_site_year,site_hedonics,dollars,event,2014
sale_year::2015:treated,20384.4245994703,31540.8476371735,0.646286518167178,0.520518010497703,-42685.3982265537,83454.2474254944,annulus_025_05,equal_site_year,site_hedonics,dollars,event,2015
sale_year::2016:treated,2649.87133969227,32335.607666968,0.0819490193901384,0.93495555912266,-62009.1723863201,67308.9150657046,annulus_025_05,equal_site_year,site_hedonics,dollars,event,2016
sale_year::2017:treated,7414.03146010521,33220.4100099591,0.223177000460939,0.824143431537529,-59014.2838990109,73842.3468192213,annulus_025_05,equal_site_year,site_hedonics,dollars,event,2017
sale_year::2018:treated,11387.6266638816,34118.3789319788,0.333768104474861,0.73969923914155,-56836.2885302977,79611.5418580609,annulus_025_05,equal_site_year,site_hedonics,dollars,event,2018
treated_post,0.13706468851188,0.0792041402426317,1.73052428941214,0.0886772245324474,-0.0213671807099684,0.295496557733728,annulus_025_05,equal_site_year,site_hedonics,log,did,
sale_year::2008:treated,-0.135994964299241,0.150354223891828,-0.904497132033232,0.369290329903857,-0.43664681649695,0.164656887898468,annulus_025_05,equal_site_year,site_hedonics,log,event,2008
sale_year::2009:treated,-0.221376536293946,0.142635911535384,-1.55203927195451,0.125826073411974,-0.506594669067351,0.0638415964794602,annulus_025_05,equal_site_year,site_hedonics,log,event,2009
sale_year::2010:treated,-0.378729221995135,0.137472280402663,-2.75494973158094,0.00772733115529759,-0.653622036171337,-0.103836407818934,annulus_025_05,equal_site_year,site_hedonics,log,event,2010
sale_year::2011:treated,-0.121751627378243,0.137402606541624,-0.886094015555381,0.379046832466793,-0.396505120058654,0.153001865302167,annulus_025_05,equal_site_year,site_hedonics,log,event,2011
sale_year::2013:treated,-0.0344474499842642,0.114286344431074,-0.301413525436885,0.764124309060866,-0.262977119751496,0.194082219782967,annulus_025_05,equal_site_year,site_hedonics,log,event,2013
sale_year::2014:treated,0.16373969793046,0.151373239004111,1.08169514643214,0.28364576861989,-0.138949800919237,0.466429196780156,annulus_025_05,equal_site_year,site_hedonics,log,event,2014
sale_year::2015:treated,0.0161680240492759,0.145257387358481,0.111306036431557,0.911739103385742,-0.274292073607489,0.306628121706041,annulus_025_05,equal_site_year,site_hedonics,log,event,2015
sale_year::2016:treated,-0.230971992986289,0.125072339903349,-1.84670721891647,0.0696417915106582,-0.481069593687531,0.0191256077149518,annulus_025_05,equal_site_year,site_hedonics,log,event,2016
sale_year::2017:treated,-0.0508633222263435,0.160553883781608,-0.316799077221513,0.752477738060046,-0.371910654898584,0.270184010445897,annulus_025_05,equal_site_year,site_hedonics,log,event,2017
sale_year::2018:treated,-0.0732259928589245,0.120680156308013,-0.606777411458011,0.54625047166255,-0.314540879653304,0.168088893935455,annulus_025_05,equal_site_year,site_hedonics,log,event,2018
treated_post,16574.3653371008,29578.7312590034,0.560347406113159,0.577328881510273,-42591.9063782289,75740.6370524305,annulus_025_05,equal_site_year,group_hedonics,dollars,did,
sale_year::2008:treated,-27954.3621960988,39467.8687798433,-0.708281522674349,0.48146830773979,-106875.243457759,50966.5190655613,annulus_025_05,equal_site_year,group_hedonics,dollars,event,2008
sale_year::2009:treated,-21394.2322791247,31171.3027578716,-0.686343860739732,0.495096995048885,-83725.1044487826,40936.6398905332,annulus_025_05,equal_site_year,group_hedonics,dollars,event,2009
sale_year::2010:treated,-16119.0170428439,33790.8982598798,-0.477022449029776,0.635050730567666,-83688.0941614639,51450.0600757762,annulus_025_05,equal_site_year,group_hedonics,dollars,event,2010
sale_year::2011:treated,-9568.00499228109,34133.9805093405,-0.280307331565473,0.780190165420004,-77823.1174685159,58687.1074839537,annulus_025_05,equal_site_year,group_hedonics,dollars,event,2011
sale_year::2013:treated,30295.845434349,30441.866261949,0.995203289235178,0.323568891264819,-30576.4283143059,91168.119183004,annulus_025_05,equal_site_year,group_hedonics,dollars,event,2013
sale_year::2014:treated,-5634.30399851827,44963.0231634813,-0.125309723459485,0.90069042680407,-95543.4255688892,84274.8175718526,annulus_025_05,equal_site_year,group_hedonics,dollars,event,2014
sale_year::2015:treated,11539.7053727806,35384.7873878404,0.326120523102141,0.745449372678574,-59216.5500379766,82295.9607835377,annulus_025_05,equal_site_year,group_hedonics,dollars,event,2015
sale_year::2016:treated,-9096.7792402152,40038.7281119518,-0.227199505807972,0.821028351243684,-89159.164286074,70965.6058056436,annulus_025_05,equal_site_year,group_hedonics,dollars,event,2016
sale_year::2017:treated,9819.86486603855,38260.3165289935,0.256659268843139,0.798305502616823,-66686.3664347086,86326.0961667857,annulus_025_05,equal_site_year,group_hedonics,dollars,event,2017
sale_year::2018:treated,2446.41418800526,42329.498482425,0.0577945469640044,0.954101189223255,-82196.6493184593,87089.4776944698,annulus_025_05,equal_site_year,group_hedonics,dollars,event,2018
treated_post,0.14356531125931,0.0752661218934157,1.90743601035553,0.0612540839212291,-0.00698934843554905,0.294119970954169,annulus_025_05,equal_site_year,group_hedonics,log,did,
sale_year::2008:treated,-0.132833886301516,0.174935546712761,-0.759330443684066,0.450579368120357,-0.482639131362337,0.216971358759306,annulus_025_05,equal_site_year,group_hedonics,log,event,2008
sale_year::2009:treated,-0.216040320331268,0.131342849575171,-1.64485787410621,0.105143251979825,-0.478676580062222,0.0465959393996863,annulus_025_05,equal_site_year,group_hedonics,log,event,2009
sale_year::2010:treated,-0.321323621074757,0.153289030469529,-2.09619449017671,0.0402206715542605,-0.627843981722634,-0.0148032604268791,annulus_025_05,equal_site_year,group_hedonics,log,event,2010
sale_year::2011:treated,-0.120198865091913,0.1661647824612,-0.723371482883141,0.472216495834456,-0.452465883096883,0.212068152913057,annulus_025_05,equal_site_year,group_hedonics,log,event,2011
sale_year::2013:treated,0.0608838895906203,0.145679444399421,0.417930544982655,0.677465457747151,-0.230420163279421,0.352187942460661,annulus_025_05,equal_site_year,group_hedonics,log,event,2013
sale_year::2014:treated,0.166337812395304,0.173464679440429,0.958914592480064,0.341387192387022,-0.180526251777365,0.513201876567974,annulus_025_05,equal_site_year,group_hedonics,log,event,2014
sale_year::2015:treated,0.067238645655415,0.164865396711943,0.407839649777424,0.684819329476835,-0.262430089959334,0.396907381270164,annulus_025_05,equal_site_year,group_hedonics,log,event,2015
sale_year::2016:treated,-0.222335001103511,0.124968571615108,-1.77912732961599,0.0802010882770786,-0.47222510428821,0.0275551020811871,annulus_025_05,equal_site_year,group_hedonics,log,event,2016
sale_year::2017:treated,-0.0177062265369159,0.14526289064573,-0.121890914177787,0.903386077286054,-0.308177328696658,0.272764875622826,annulus_025_05,equal_site_year,group_hedonics,log,event,2017
sale_year::2018:treated,-0.067418672387511,0.132146086650364,-0.510182889985153,0.611764522234801,-0.331661103918363,0.196823759143341,annulus_025_05,equal_site_year,group_hedonics,log,event,2018
treated_post,54710.4409622024,29629.0705970443,1.84651222126624,0.0688164357231343,-4326.77092419473,113747.6528486,within_0125,equal_transaction,site_unadjusted,dollars,did,
sale_year::2008:treated,-7498.6868735416,29559.8812931694,-0.253677841232548,0.800438585190406,-66384.9900697149,51387.6163226317,within_0125,equal_transaction,site_unadjusted,dollars,event,2008
sale_year::2009:treated,28286.9319168763,19974.7919099864,1.41613149435285,0.160876835624357,-11504.8940727541,68078.7579065067,within_0125,equal_transaction,site_unadjusted,dollars,event,2009
sale_year::2010:treated,-19492.5833878697,21149.0461021421,-0.921676717414475,0.35965261291863,-61623.6436830397,22638.4769073003,within_0125,equal_transaction,site_unadjusted,dollars,event,2010
sale_year::2011:treated,30330.1981224286,21142.1033479405,1.43458754426073,0.155561434005443,-11787.0314971417,72447.4277419989,within_0125,equal_transaction,site_unadjusted,dollars,event,2011
sale_year::2013:treated,22607.4408947283,21493.5260598075,1.05182559770887,0.296256749504525,-20209.8586661176,65424.7404555741,within_0125,equal_transaction,site_unadjusted,dollars,event,2013
sale_year::2014:treated,38566.4015025575,25157.7242546483,1.53298450655495,0.129487339190976,-11550.3551749219,88683.1581800368,within_0125,equal_transaction,site_unadjusted,dollars,event,2014
sale_year::2015:treated,66930.2170648669,32402.0867733284,2.0656144011058,0.0423198867181098,2381.95020955187,131478.483920182,within_0125,equal_transaction,site_unadjusted,dollars,event,2015
sale_year::2016:treated,79345.4225465677,30113.3393925862,2.63489284639426,0.0102203478470263,19356.5742783962,139334.270814739,within_0125,equal_transaction,site_unadjusted,dollars,event,2016
sale_year::2017:treated,80650.8171025427,39934.5085957034,2.01957705099244,0.0470002842595928,1097.19651002099,160204.437695064,within_0125,equal_transaction,site_unadjusted,dollars,event,2017
sale_year::2018:treated,38384.4948397014,35240.931296844,1.08920205644903,0.279552250928598,-31819.0403057865,108588.029985189,within_0125,equal_transaction,site_unadjusted,dollars,event,2018
treated_post,0.0992808860651679,0.094733429279144,1.04800266200249,0.298048285178785,-0.0894795922211734,0.288041364351509,within_0125,equal_transaction,site_unadjusted,log,did,
sale_year::2008:treated,0.0637066244290628,0.178329662857348,0.357240760781473,0.721914842540577,-0.291544281071555,0.41895752992968,within_0125,equal_transaction,site_unadjusted,log,event,2008
sale_year::2009:treated,0.274852791437723,0.141141411884498,1.94735753148513,0.0552354307879847,-0.00631531919630374,0.55602090207175,within_0125,equal_transaction,site_unadjusted,log,event,2009
sale_year::2010:treated,-0.0983174108073531,0.149133565581095,-0.659257427556715,0.511749650138687,-0.395406708035486,0.19877188642078,within_0125,equal_transaction,site_unadjusted,log,event,2010
sale_year::2011:treated,0.241437244187688,0.151451123827118,1.5941594759197,0.11510616046412,-0.060268865814374,0.54314335418975,within_0125,equal_transaction,site_unadjusted,log,event,2011
sale_year::2013:treated,0.171036288194007,0.117897554686955,1.45071955604293,0.151027639496585,-0.0638276844494734,0.405900260837488,within_0125,equal_transaction,site_unadjusted,log,event,2013
sale_year::2014:treated,0.222807678527704,0.136033730285152,1.63788553074783,0.105634660711317,-0.0481854085903073,0.493800765645715,within_0125,equal_transaction,site_unadjusted,log,event,2014
sale_year::2015:treated,0.249493663248387,0.119261382166547,2.09199037203822,0.0398239705488256,0.0119128069451242,0.48707451955165,within_0125,equal_transaction,site_unadjusted,log,event,2015
sale_year::2016:treated,0.230129268468909,0.140109467127725,1.64249620804796,0.104673793904731,-0.0489831027923387,0.509241639730157,within_0125,equal_transaction,site_unadjusted,log,event,2016
sale_year::2017:treated,0.143523649250992,0.120825643255722,1.18785752248992,0.238637750277486,-0.0971733749374375,0.384220673439422,within_0125,equal_transaction,site_unadjusted,log,event,2017
sale_year::2018:treated,0.169299140995669,0.134915379500497,1.25485427697326,0.213427906133282,-0.0994660771153,0.438064359106638,within_0125,equal_transaction,site_unadjusted,log,event,2018
treated_post,46792.6459838239,28800.7758522306,1.62470088388955,0.108478384751016,-10594.1525967023,104179.44456435,within_0125,equal_transaction,site_hedonics,dollars,did,
sale_year::2008:treated,-16259.2739459064,29163.8167383812,-0.557515296840701,0.578835643340871,-74356.5760893621,41838.0281975494,within_0125,equal_transaction,site_hedonics,dollars,event,2008
sale_year::2009:treated,13242.300115247,22318.6010375486,0.593330204387288,0.554745317253361,-31218.6330859701,57703.2333164642,within_0125,equal_transaction,site_hedonics,dollars,event,2009
sale_year::2010:treated,-20288.8471896988,19878.9358829475,-1.02062038477135,0.310715284382692,-59889.7181813908,19312.0238019933,within_0125,equal_transaction,site_hedonics,dollars,event,2010
sale_year::2011:treated,19062.2993811761,21701.2666533184,0.878395703149487,0.382534464949056,-24168.8406634765,62293.4394258288,within_0125,equal_transaction,site_hedonics,dollars,event,2011
sale_year::2013:treated,8581.44618412078,19580.8128296401,0.438257913947821,0.6624590743848,-30425.5332309199,47588.4255991615,within_0125,equal_transaction,site_hedonics,dollars,event,2013
sale_year::2014:treated,19019.8882798385,24931.6347564376,0.762881714963652,0.447926823091739,-30646.475021258,68686.2515809349,within_0125,equal_transaction,site_hedonics,dollars,event,2014
sale_year::2015:treated,32250.0161708655,30672.7167707398,1.05142353094821,0.296440073434581,-28853.1689772259,93353.201318957,within_0125,equal_transaction,site_hedonics,dollars,event,2015
sale_year::2016:treated,65420.6339549965,29722.9398790435,2.20101491377447,0.0308120004163774,6209.50139867486,124631.766511318,within_0125,equal_transaction,site_hedonics,dollars,event,2016
sale_year::2017:treated,71851.4772996754,36975.9359662877,1.94319563310541,0.0557452856810218,-1808.36438501535,145511.318984366,within_0125,equal_transaction,site_hedonics,dollars,event,2017
sale_year::2018:treated,30027.1926526665,33054.6730587206,0.908409912248234,0.366571506721298,-35821.0927474508,95875.4780527837,within_0125,equal_transaction,site_hedonics,dollars,event,2018
treated_post,0.0650785242689196,0.0893612762239559,0.728263147292355,0.468750831632409,-0.11297770539219,0.243134753930029,within_0125,equal_transaction,site_hedonics,log,did,
sale_year::2008:treated,-0.00600612520817423,0.17179928109421,-0.0349601300419916,0.972204412543032,-0.348247843131986,0.336235592715637,within_0125,equal_transaction,site_hedonics,log,event,2008
sale_year::2009:treated,0.212696818174491,0.131927474396108,1.61222534690443,0.111113371096974,-0.050116187742072,0.475509824091055,within_0125,equal_transaction,site_hedonics,log,event,2009
sale_year::2010:treated,-0.111620405291892,0.138842745075155,-0.803934013487508,0.423975914376972,-0.388209336823693,0.164968526239908,within_0125,equal_transaction,site_hedonics,log,event,2010
sale_year::2011:treated,0.203842796287923,0.143889192507714,1.4166650930159,0.160721216748598,-0.0827991740443362,0.490484766620183,within_0125,equal_transaction,site_hedonics,log,event,2011
sale_year::2013:treated,0.0986905166655005,0.113174935526499,0.87201743218482,0.385981935299916,-0.126765516175904,0.324146549506905,within_0125,equal_transaction,site_hedonics,log,event,2013
sale_year::2014:treated,0.119071405688307,0.131994794161176,0.902091680546973,0.369896154622588,-0.143875708077254,0.382018519453869,within_0125,equal_transaction,site_hedonics,log,event,2014
sale_year::2015:treated,0.0962071545332397,0.105633439489679,0.910764195486033,0.365337560943811,-0.114225447808815,0.306639756875294,within_0125,equal_transaction,site_hedonics,log,event,2015
sale_year::2016:treated,0.152232240022535,0.127458258851175,1.19436936762401,0.236097203007012,-0.101677631980266,0.406142112025336,within_0125,equal_transaction,site_hedonics,log,event,2016
