term,estimate,std_error,t_statistic,p_value,conf_low,conf_high,model,sale_year,sale_halfyear
sale_halfyear::2013:treated,-21918.6211272381,21204.4840906679,-1.03367858578953,0.304564542971818,-64151.0112922675,20313.7690377912,event_site_semiannual_amenity_dollars,2013,2013
sale_halfyear::2013.5:treated,-2314.67135805811,20129.9494020385,-0.114986446902033,0.908759123519425,-42406.9402156313,37777.597499515,event_site_semiannual_amenity_dollars,2013,2013.5
sale_halfyear::2014:treated,-18327.853124937,19871.6696591643,-0.922310678432836,0.359285304742521,-57905.7132930015,21250.0070431274,event_site_semiannual_amenity_dollars,2014,2014
sale_halfyear::2014.5:treated,-10582.6163746282,26692.4357531816,-0.396464993771385,0.692873038865095,-63745.20954894,42579.9767996835,event_site_semiannual_amenity_dollars,2014,2014.5
sale_halfyear::2015:treated,15555.8073597388,26246.9775236714,0.59267042636469,0.555161143837769,-36719.5788601167,67831.1935795942,event_site_semiannual_amenity_dollars,2015,2015
sale_halfyear::2015.5:treated,-4553.9323689107,24518.6432612085,-0.185733456798386,0.853148614141202,-53387.0425779083,44279.1778400869,event_site_semiannual_amenity_dollars,2015,2015.5
sale_halfyear::2016:treated,22621.6626125592,30195.4747312045,0.749173934635366,0.456064970923928,-37517.8373447983,82761.1625699167,event_site_semiannual_amenity_dollars,2016,2016
sale_halfyear::2016.5:treated,21283.5300567615,28877.8794127602,0.737018454594594,0.463380352531967,-36231.7513942544,78798.8115077774,event_site_semiannual_amenity_dollars,2016,2016.5
sale_halfyear::2017:treated,-1092.30130141819,29952.5420374045,-0.036467732857336,0.971005024321208,-60747.9588665471,58563.3562637107,event_site_semiannual_amenity_dollars,2017,2017
sale_halfyear::2017.5:treated,68524.6576438857,37071.4509331248,1.84844822414696,0.068427306982968,-5309.53577940512,142358.851067177,event_site_semiannual_amenity_dollars,2017,2017.5
sale_halfyear::2018:treated,17694.4127212413,24525.1919069372,0.721479072962372,0.4728286054344,-31151.7402460845,66540.5656885672,event_site_semiannual_amenity_dollars,2018,2018
sale_halfyear::2018.5:treated,6312.45992819153,34128.9605441746,0.184959044387567,0.853753854165605,-61661.2559832845,74286.1758396676,event_site_semiannual_amenity_dollars,2018,2018.5
